"Order"	"Target"	"genes"	"FFPE.bc0001"	"FFPE.bc0002"	"FFPE.bc0003"	"FFPE.bc0004"	"FFPE.bc0005"	"FFPE.bc0006"	"FFPE.bc0007"	"FFPE.bc0008"	"FFPE.bc0009"	"R0.bc0010"	"R0.bc0011"	"R0.bc0012"	"R0.bc0013"	"R0.bc0014"	"R0.bc0015"	"R0.bc0016"	"R0.bc0017"	"R0.bc0018"	"R0.bc0019"	"R0.bc0020"	"R0.bc0021"	"R0.bc0022"
9	"1:9770511-9770657"	"PIK3CD"	1.29408886934569	0.944213324927293	1.2967416597588	1.27100041942536	1.32331871051523	1.44979482306562	1.06972029735059	1.39341850943529	1.22643107158706	1.41742500983016	1.45478692003365	1.49561273540309	1.48369280677164	1.52666984432633	1.32558087720916	1.39201391827676	1.46039008684364	1.513282470031	1.46525143107196	1.359455895868	1.56722877157813	1.34827852716545
10	"1:9775596-9775830"	"PIK3CD"	1.40183319169348	0.956522271899951	1.06580713678153	1.11387775521864	1.11210612587221	1.28704836487538	1.10193586678071	1.11430345584899	1.00119404356215	1.09601084156886	1.12692979437234	1.15189424308071	1.07753961773511	1.13348391764502	1.08168737931898	1.15253783459904	1.11012477150663	1.15848594473458	1.14330240163862	1.17603091202615	1.13059207870639	1.07373443600477
11	"1:9775904-9776139"	"PIK3CD"	1.56298974504139	0.971844292451204	1.3431584250736	1.38536019653832	1.37648923582331	1.61104966316986	1.2864424398167	1.33772554741164	1.26293856421483	1.32732660889798	1.32515249720766	1.32306080241514	1.3605634281927	1.37696655654076	1.30708949908853	1.32794298233794	1.2459659762878	1.40107403116544	1.3047480617386	1.35844415722387	1.34133331252271	1.24811834128035
12	"1:9776495-9776680"	"PIK3CD"	1.41070777282289	0.930823721626322	0.91693929847957	0.981378428785797	0.895809537579212	1.23894219765251	1.13239920686941	0.971095951933449	0.911357746719058	0.93312769882478	0.94561906540948	0.897170895166022	1.01029811942663	1.04470681173767	0.956213193205519	1.0137459790853	1.03840730632393	0.966647312540124	1.07445625107065	0.999144963880777	1.00913568955595	0.89398773411206
13	"1:9777014-9777169"	"PIK3CD"	1.75083929527246	0.942762273301309	1.21133608909582	1.29066567720749	1.42255256094717	1.66997572213956	1.44293846390964	1.29798185521912	1.11266608565042	1.14399015133268	1.33343973092014	1.17970550663854	1.19270342876029	1.21862240407987	1.05936222322606	1.08509982410099	1.24062891264526	1.16480924369609	1.29964188165187	1.1594469505098	1.31412640068964	1.11132103383413
14	"1:9777587-9777692"	"PIK3CD"	2.04621636576628	1.09305313880575	1.10396074836641	1.23430741766982	1.23791830001224	1.61368186507508	1.32475321311128	1.16610531551695	1.02403570484206	0.860908703504131	0.993212420208287	0.952917720199522	0.879594548862711	0.885324776949478	0.984960013249389	0.8838368911589	0.962308823808351	0.984671386239436	1.07173641218086	0.878837167427803	0.965501530751791	0.990976435698332
15	"1:9778749-9778976"	"PIK3CD"	1.6362515416814	1.05990560310429	1.05396761878916	1.16835146330605	1.25101995485388	1.39024347792421	1.22596345780557	1.23081118007052	0.987250758056761	0.870854749863439	0.869708901664253	0.830732469788755	0.884655094663261	0.93169495128471	0.857765205229755	0.907643332058796	0.898558315822742	0.880970821286923	0.906403511970004	0.830048736324746	0.978870786959951	0.870640954512312
16	"1:9779975-9780080"	"PIK3CD"	1.31740012421167	0.937537165594357	1.11283010396512	1.23087025868158	1.15200552504662	1.24136854624758	1.08179066895523	1.15502319521655	0.967810787311293	1.10522822294223	1.14331529238187	1.12071752331348	1.05804812014136	1.22496765752217	1.16567793831124	1.06516742798186	1.09005866208614	1.23728980804383	1.1157060667432	1.21954761735402	1.16032046902127	1.26039334169589
17	"1:9780167-9780303"	"PIK3CD"	1.54698568646646	1.18462649502965	1.45202503348731	1.34961886360796	1.42031258550033	1.54929633887253	1.44594327912398	1.51375469815074	1.18151584945707	1.21587604626562	1.19473057956038	1.13368345088304	1.17120760451612	1.12374156918246	1.22423368765808	1.22968323267278	1.22243502146543	1.22458402913566	1.1714304650923	1.22768203893422	1.02702359054506	1.1496214084962
18	"1:9780642-9780747"	"PIK3CD"	0.90896914582245	0.714769586670851	0.745619470009204	0.726626649808692	0.64042061226378	0.743841151487668	0.656387198282467	0.743571396162576	0.662348272462293	0.765455619687588	0.728595717059888	0.686229397318368	0.700493425664205	0.638333166947281	0.690724292085982	0.75230649900269	0.643993914290494	0.713800518137991	0.695487332509997	0.635719565625441	0.649554204135851	0.759063617399818
19	"1:9780797-9780970"	"PIK3CD"	1.0587800359417	0.771393475888888	0.986936131181662	0.962369417913846	0.942642993897036	1.18751216241454	1.01754904687855	0.96962171581497	0.835306039010673	0.996690449767147	0.978339941148362	1.00123862462883	0.963341403595628	0.917935250465164	0.920155241173454	0.982262521865833	0.931040944242134	0.941527193382892	0.866042251587062	0.903614974111865	0.962997349881857	0.90755674289995
20	"1:9781182-9781309"	"PIK3CD"	1.34215512475918	1.01886161986769	1.13084517234144	1.19362465899685	1.381200596246	1.37206198870019	1.2711101492324	1.43166726349664	1.0652571716256	1.02391317739463	1.07948561592803	1.04460670449376	1.02663668477069	0.994437740732116	1.05289116381583	1.10794486467626	1.0623263588088	0.974609424995136	1.07795739464274	1.14755660684538	1.04112339780903	1.08295297570619
21	"1:9781499-9781648"	"PIK3CD"	1.32788661071637	0.890298905026852	1.04503179947086	1.08841421226322	1.09903837497135	1.26755318796857	1.07306953230599	1.13607431251112	1.06521566829371	1.06335007253135	1.07217740150433	1.05890412097942	1.10652466240389	1.13430998149216	1.07440586328244	1.15390324655392	1.19117230670323	1.12488238967239	1.03715269342689	1.09705681289242	1.07561933295234	1.05638890951965
22	"1:9781816-9781921"	"PIK3CD"	1.20798044496524	0.963800670894053	1.02861489898771	1.07597875972821	1.11980408353958	1.36021743298693	1.15888169281139	1.26387302161254	1.16408035232743	1.26224683587335	1.20900845397592	1.2327712473292	1.21222692081372	1.15240403728026	1.21739715807124	1.19014144991321	1.24944024220644	1.23192135263471	1.31808301465424	1.29148092421304	1.23266430086774	1.19767389690838
23	"1:9782030-9782214"	"PIK3CD"	1.22424442357547	0.913016018970811	1.08622055768244	1.06040760561269	0.961043672341212	1.1684528624745	0.989679306222933	0.900307086249166	1.08745654167253	1.25717746568117	1.23609638098729	1.17454795743788	1.27504158465595	1.12761459546373	1.13664436513622	1.25952284991619	1.20331052908959	1.23659545268331	1.27589434812243	1.16077437337801	1.32508867715409	1.16161961487075
24	"1:9782299-9782417"	"PIK3CD"	1.2154277624463	0.872334695794076	0.893709041480216	0.876633579021684	0.981498872826446	1.12567391845666	0.991260511408146	0.962825056803552	0.822603706631296	0.8799801704463	0.898136435329544	0.864290095623615	0.888257382292433	0.863336530085723	0.934079067302789	0.92762654401282	0.844873874835959	0.891480274359391	0.912302780237907	0.874550332008713	0.842879663404369	0.948593815151896
25	"1:9782573-9782678"	"PIK3CD"	1.24755744086494	1.02011200930914	0.853296760272109	0.936927153103526	1.01281605191623	1.11617191659706	0.962727799935941	0.964918593448781	0.867626397255297	0.906522697587146	0.8337122665151	0.9896655876522	0.817075092800825	0.859777572461394	0.879634799193261	0.919896311925092	0.828031529232	0.882544186043283	0.822780954096349	0.873701016123557	0.865125885781118	0.822770999721497
26	"1:9783180-9783353"	"PIK3CD"	1.49491904119379	1.05454482149339	1.36070166563822	1.29700220430996	1.40731981124143	1.63463867919398	1.36636154976795	1.29573795771711	1.3739132064824	1.19015040628778	1.25235852414273	1.19813446889446	1.29531427094233	1.23826863523387	1.23660263654913	1.16570395475266	1.32616527949213	1.29447450909266	1.11617416304261	1.24215417956923	1.32558800671458	1.27225280474881
27	"1:9784024-9784153"	"PIK3CD"	0.967345220284109	0.775932512672979	0.707100564787492	0.753480072044501	0.672147782498482	0.909248285425653	0.708328641690969	0.835930428722231	0.759140057846887	0.832511845775707	0.739245035275644	0.751864865800648	0.727364517546606	0.79815986527854	0.815477987028571	0.74879828677793	0.864233071795695	0.777545502863204	0.823170868447912	0.743070793714803	0.776606722353831	0.718679652682714
28	"1:9784331-9784482"	"PIK3CD"	1.15832623822143	0.931966660814726	1.32345278510607	1.24556799388685	1.49539458083004	1.36389250493894	1.24567837954307	1.37432003000426	1.07345414573258	1.24943395053656	1.33208007468205	1.24687263301623	1.26150282065653	1.43840273528238	1.00734914216081	1.16948784844592	1.39238825840885	1.69980298126192	1.20833049678287	1.32903770652196	1.61538101696829	1.21916265082562
29	"1:9784859-9784997"	"PIK3CD"	1.57181521851732	1.09246707380679	1.258564661875	1.32619988333471	1.5459877817394	1.54431444717737	1.37010490830806	1.46307680583483	1.28622123008262	1.26911496794001	1.28773113256682	1.31119667423926	1.20606812738465	1.26930326003005	1.20759651813717	1.17750276921824	1.1953722357968	1.41664600948064	1.24919416844466	1.27915410482937	1.32651532024596	1.1553537365022
30	"1:9786964-9787107"	"PIK3CD"	1.21802986019015	0.830645790794819	0.986596863649568	0.886976729128427	1.0655125690714	1.12965026100584	1.12207214221749	1.09986883508279	0.977841168164261	1.01160129792453	1.06865271210243	0.938596301644797	1.08270129455348	1.03657664606318	1.02805964587033	0.937338004549907	0.861653839913886	1.09578837414068	0.942692005396766	1.09070551617265	1.14914872741808	0.987482642868268
31	"1:11167497-11167602"	"MTOR"	1.04482696503753	0.814537622076024	1.01586728444904	1.09593956921308	1.29620586321977	1.05050068910346	1.00939414256121	1.15795349754673	0.940373533453393	0.961262671436144	0.928005626246201	1.01515570572503	0.986431001009827	1.17561934385681	0.984856709482361	0.950678712900899	1.07781430371126	1.33905536677331	0.939067008033507	1.22171109403144	1.49767665769723	0.958235603535075
32	"1:11168235-11168346"	"MTOR"	0.832226201107835	0.997495008267891	0.990892975659258	0.941382646346417	1.11608665338722	0.887479293218675	0.900050621194766	1.16033096295529	0.93096467631283	0.888086957280001	0.910757385112353	0.896631132325455	0.881663222133859	0.941533720113788	0.928785884357032	1.03705649511987	0.811398022850149	0.939832846331662	0.932008687512232	0.908244872182344	1.01156325463946	0.866343502704007
33	"1:11169335-11169440"	"MTOR"	0.986884924458686	0.952534278277925	1.31092587455393	1.33006430429451	1.41069304537777	1.13303767536435	1.20442616916067	1.3282865429876	1.21372032318004	1.22305772491415	1.30050497496073	1.34222750612138	1.34434337859176	1.54801071414371	1.14560253101183	1.2673659774607	1.43889187528166	1.56186702625861	1.20649081681506	1.45189339906965	1.60474510081241	1.31625150929612
34	"1:11169694-11169799"	"MTOR"	1.02802198339833	0.959433267447078	0.9216642669977	1.01104780643171	1.09309630142069	1.02366478750101	1.0578742400216	1.15470437375455	0.953196448680779	0.958225586087458	0.917606660994429	1.00437627328526	0.98838185094999	1.06614438783106	0.904840426690525	0.937121509429868	0.919147858989267	0.994164906641637	0.805702214746749	1.10525767596855	1.11951074898488	1.0415469037037
35	"1:11172889-11172994"	"MTOR"	1.14478153627766	1.1035819730596	1.18526806630661	1.23561443374852	1.35429299469315	1.24012086185307	1.18545808450931	1.24523837613844	1.22649929947448	1.07766584786254	1.08399872104268	0.998075721205679	1.0489707323316	0.99566827472222	1.04596766945215	0.976489154390294	0.938638245071405	1.16979673655416	1.00701949939322	1.0221787854829	1.10854987455279	0.995597267011673
36	"1:11174372-11174513"	"MTOR"	0.879232248634126	0.914893462142383	0.947992398554908	1.00791033147983	1.08834557798129	1.00854708733161	0.957360546203395	1.04712558241561	0.981580194790883	0.934527393710628	0.986528558247029	0.879415249990287	0.919256641557446	0.927534140129759	0.923787592238167	0.912110977285138	0.867042832299352	0.828226993765203	0.832625779995003	0.940920109304473	0.904166983002712	0.879955101777521
37	"1:11174855-11174960"	"MTOR"	0.891096932112386	0.927330436001617	1.17917692423933	1.26951780744567	1.21366083712699	1.17733328906092	1.19644732203908	1.20758157125556	1.19551831331974	1.26044378666941	1.31761694399969	1.32910716271337	1.15941140177171	1.57601992207997	1.22980182804967	1.2117290569186	1.30207089663916	1.27774141494376	1.22037538815158	1.43339904617982	1.48824395430633	1.27268730558764
38	"1:11175437-11175542"	"MTOR"	0.791928154192625	0.854297698113406	0.825367255084143	0.850445331945418	0.999995419003695	0.84176872770849	0.757857451682047	0.878523696894785	0.886046498374516	0.860636051005233	0.893918491039242	0.805686418845109	0.957445104335703	0.840358281814327	0.820548454271989	0.831673439950523	0.919977402311372	0.794620463204767	0.90706875719863	0.813188228650179	0.741905445092624	0.817845329599123
39	"1:11177050-11177155"	"MTOR"	0.942657023606262	0.965391960931709	1.42232805261543	1.58062032428475	1.51245754760002	1.42561017802883	1.22555953758992	1.46027857529027	1.38470675413793	1.59258384804802	1.58067394641392	1.70443889396284	1.51368002522221	1.91290228055693	1.41622442654772	1.4688346109881	1.65604529334634	2.11040826244727	1.46448127360853	1.65543742488077	2.09564723447307	1.67476262439093
40	"1:11181300-11181428"	"MTOR"	0.867993853797388	0.921654960819338	0.934010611607873	1.05486547970881	0.944872593184066	0.97507368887513	0.865534519512721	0.934055256331837	1.00115012323404	1.0585032456767	1.06024589229222	1.00637985755931	1.08806716682425	1.00268494069339	1.07868720422503	0.923322748144637	1.04842710815376	1.07097352164231	1.06797556168876	1.03147844156871	1.04154483370968	1.07942267104723
41	"1:11182033-11182186"	"MTOR"	0.646088886145762	0.642644561876116	0.606693460276509	0.611247505059833	0.57962979137676	0.560517791445084	0.514241123517139	0.731471342616172	0.637174584912171	0.554538327265173	0.606733486618922	0.580156888515061	0.63391418306015	0.564619436553659	0.608844655151127	0.587061706899067	0.544001060458062	0.632057308972886	0.602443423173246	0.589353886657496	0.607860351492443	0.575533960751118
42	"1:11184552-11184693"	"MTOR"	0.914719158930909	1.04110891694275	1.0312557830634	0.981361391124328	1.17136972507725	0.976176874832987	1.00219774199916	1.30452251990167	0.998393111514771	0.966064932246995	1.02385787451948	0.965113881886141	1.01002476275407	1.04778735853586	1.08795376576912	0.898319318692618	0.990272511211516	1.06601004026606	0.969107891431549	1.06139572773832	1.0792084846644	0.931905346199305
43	"1:11186676-11186856"	"MTOR"	0.619602238128917	0.692486953460196	0.570064843781713	0.622152279532163	0.660668835768438	0.586987092909337	0.671453645066951	0.781193297719933	0.590563182420888	0.757458153516357	0.666454023690245	0.681513960490989	0.670153866388021	0.726494675956666	0.67768936025886	0.68830076543594	0.706501414951057	0.735044857509684	0.743372100008399	0.699632468128709	0.753737792155249	0.657396981562677
44	"1:11187064-11187204"	"MTOR"	0.714992535195831	0.86042947737501	0.794116653687362	0.83718650700904	0.7684203540771	0.789871009125068	0.804024677360318	0.738053001406112	0.843458375757879	0.876155897147302	0.919389558906997	0.804845454082785	0.865532102682578	0.884655741891165	0.920309123230238	0.869511694070531	0.94495732237297	0.907396170046309	0.879828037226638	0.904999705555773	0.91314769468262	0.798618086438996
45	"1:11187678-11187866"	"MTOR"	1.08960277963193	1.07416641708289	1.17370050581717	1.22629004194157	1.26607580994663	1.14382852242567	1.02710594776702	1.10228153055243	1.16147720175273	1.14068060005636	1.2675665783937	1.16841393177125	1.25233025437884	1.16673720795614	1.22202741287555	1.11883951890321	1.15579770781492	1.23333086856882	1.23125164379298	1.16004642917338	1.24626856381579	1.26978990357854
46	"1:11188058-11188186"	"MTOR"	0.950063705657878	0.78883688417415	0.882383675872349	0.998578647632273	0.96172117751059	0.891883342193644	0.972011068979752	0.995477928398866	1.01438420565461	0.87621395372057	0.858481002116466	0.813339044113335	0.941925474976836	0.847907799463282	0.841578527899525	0.93947158002451	0.731882817799682	0.912576648850125	0.896560420441308	0.832403958513273	0.859352938389453	0.935705141784533
47	"1:11188508-11188613"	"MTOR"	0.891220735469036	0.759181644319308	0.830939592557466	0.830518022941459	0.899273461438291	0.878109802285778	0.847465342164329	0.891743030336899	0.911030979147557	0.756403193181731	0.868414494138701	0.800191575268973	0.888243298455337	0.80108109890963	0.866595751003186	0.816283364082452	0.814925008775563	0.91628271650126	0.83327990670597	0.755439139697952	0.896280996945457	0.738707021243862
48	"1:11188908-11189013"	"MTOR"	0.938834114190075	0.86505756321185	1.03385219392053	1.0521037413442	1.1445491415046	1.23822417568878	1.31728647403403	1.18135389521986	1.09099510917452	1.10844708293852	1.1408460139723	1.10244693153361	1.04154643886668	1.08822875055669	0.949477073987766	1.08851201315052	1.16119875977873	1.25920648681665	1.12054668740248	1.10351951403653	1.36132976629542	1.03105891836579
49	"1:11189792-11189898"	"MTOR"	0.976895362867019	0.916955547935274	0.926379942635402	0.977832917124982	1.10949374266146	0.957419984649946	0.988493071592547	1.01358495833357	0.949800234752091	0.941944731636839	0.800675805248172	0.8030470555799	0.90095566561304	0.863251059974445	0.900820576679726	0.860054238621764	0.779258459526051	0.80258538204938	0.949375960694691	0.812063400596644	0.813882333086083	0.849781590181637
50	"1:11190583-11190837"	"MTOR"	1.02335915076653	1.01333147239287	1.06295197225886	1.11837752182264	1.09493224932117	1.05442174587639	1.09624795891471	1.13198608335048	1.25413420719605	1.11013591659448	1.10140005401655	1.08350738202615	1.06721125677975	1.06256557531008	1.01684806874217	1.02001884466776	1.05497478649208	1.07199364442002	1.04102601418417	0.99749233509153	1.11068316050892	1.11644005302538
51	"1:11193134-11193257"	"MTOR"	1.00699668949423	1.04356377469261	1.15167330371154	1.17928858123354	1.08963421720572	1.1987857217727	1.20415288126613	1.25657587086185	1.377814602479	1.10633247717581	1.10762097868085	0.997225177226382	1.14752722343575	1.27770903625337	1.09304359165698	1.19412995377088	1.11635628245664	1.15607105593667	1.12253619957613	1.14171808513812	1.24823873483767	1.07277162507435
52	"1:11194405-11194526"	"MTOR"	0.729710263351145	0.763722326404429	0.69718368046748	0.670697767666833	0.610294922181085	0.761594697459526	0.762509171810178	0.813142683275268	0.646926750334598	0.766276837598184	0.731943121736431	0.680807535391955	0.67992041613157	0.651382122394603	0.750840953698817	0.661012098021645	0.666931813612597	0.622155965947346	0.689609209001433	0.723522178543715	0.705535294207348	0.633897947010597
53	"1:11199358-11199495"	"MTOR"	0.827259747700451	0.77841960658629	1.01477049241972	1.04606829126975	1.10858083060629	0.899842682435708	0.95176152925184	1.00584484658351	1.00942234794076	1.10601783047925	1.22737464648014	1.13696544954549	1.17500822300715	1.25692974775959	1.05968139179201	1.02287114181725	1.19385915544475	1.31425465208223	1.18918215407317	1.09302088230357	1.32284280793996	1.10188932431124
54	"1:11199587-11199718"	"MTOR"	0.840806838290806	0.875522556003304	0.862485197030868	0.925986331568048	0.9467045855284	0.83692904170346	0.893567066651737	1.02312340537813	0.98655494488958	1.03952047870901	1.12365207498606	0.942354656078741	1.02635712854775	1.04170649171596	1.02817743239401	0.904092391541079	0.923028720178133	1.04733729512655	1.04560716700346	1.00554564631573	1.05950786274141	0.955000341662
55	"1:11204702-11204815"	"MTOR"	1.06471564759393	1.27047365564006	1.01599373814124	1.11942966674357	1.1086259097563	1.09599951434578	1.11399933622285	1.11386068698639	1.24584853791255	1.06876115316697	1.20796071699332	1.12750195504265	1.14971406160499	1.10765174741087	1.0222794093291	1.01226932907625	1.07392563948924	1.15484698927834	1.0248765143594	1.11430728231229	1.08445920646208	1.17939993677581
56	"1:11205011-11205116"	"MTOR"	0.838375421129787	0.939613093919846	0.846565557727906	0.894442606793045	0.968341874372807	0.924242283265607	0.920552535459115	0.827021257377538	0.901552245880456	0.907399250499719	0.953739066148654	1.02653567736551	0.934989033368415	0.894519238098026	0.943978202351703	0.872085184808426	0.922258308175037	1.04646660599235	0.92238037199631	1.02688555169474	0.95131936084632	0.867888106928688
57	"1:11206730-11206851"	"MTOR"	0.825397962547954	0.807535338654576	0.688925786717102	0.705629884838751	0.62972097134665	0.699302112610136	0.817568934321818	0.835058120480686	0.818270042121724	0.737889375230535	0.620003616495247	0.667856920742183	0.707062177006994	0.684089083668188	0.682642936347939	0.708313695187195	0.728621232790465	0.637605566532465	0.659165864108549	0.683829985251351	0.772120694531255	0.635036144758192
58	"1:11210180-11210286"	"MTOR"	1.0744591713253	0.939559393167719	1.1056745603739	1.08861008255035	1.03284180781076	1.05782974273432	1.05458575973542	1.03568574164488	1.18919306830805	1.05003928517283	0.990967405424721	0.985239918115011	1.05156374441396	1.03717245064953	0.993506268685303	1.07047645418333	0.989714510206305	0.965947783373193	1.00904390671168	1.10387338902326	1.02752247298701	1.05061070312968
59	"1:11217206-11217351"	"MTOR"	1.13834103764607	1.16056017562263	1.11708483247661	1.15158237500677	1.10889157918071	1.08337372519208	1.05631416669718	1.10146973797697	1.28552997563714	1.31111885057294	1.26944480079014	1.28946092388919	1.19102400873135	1.16738898043112	1.16197805866479	1.20484066455533	1.16649323297932	1.21089939009026	1.19676103396124	1.18690219194187	1.15517966465167	1.24670475884342
60	"1:11227484-11227589"	"MTOR"	0.927502665609296	0.809777387566948	0.990386650911746	1.17279125866511	1.21577849710555	0.948520983604507	1.01563351384912	1.19381066073201	0.841788174501884	1.05598932165936	1.00169236465892	1.07271054635386	1.1398161596908	1.20574026243606	0.971683222200397	0.996262442588171	1.14996222655538	1.18018585596936	1.10973802857565	1.11992654357964	1.37237335300706	1.05437073072876
61	"1:11259312-11259463"	"MTOR"	0.770608711161802	0.896520891050292	0.875214285460245	0.91753860057184	0.929040238541513	0.961419510286966	0.939165665104122	0.889836898767899	1.00518351194491	1.00210451339159	1.04665662953841	1.04122529340752	1.03027162288666	1.01715196584823	0.909797842633587	0.922950698255212	1.12539689473119	0.851136960585978	0.927046450977868	1.00429571074172	0.959963445922052	0.948054031737571
62	"1:11259595-11259763"	"MTOR"	0.535061366807537	0.700353744504923	0.561616838386346	0.628945104262053	0.706120596334784	0.631556326110193	0.656256337309097	0.699661141127055	0.68274378239413	0.726258609404104	0.649645274502416	0.634730506905112	0.650518472557171	0.738460006503024	0.714005382166263	0.712502614633117	0.732118149316082	0.643588148523625	0.735486180204825	0.732328498440567	0.744104537341577	0.626330630807406
63	"1:11264615-11264763"	"MTOR"	1.27826152757912	1.24628218077078	0.946586721483173	1.04815783384456	0.9751295627054	0.931264523204315	0.913043565935995	1.09926676813896	1.18966771965653	1.03589946378392	0.937676855577802	0.890492613782104	1.02319311252807	0.976051774841089	1.09397638099812	0.933336155039133	1.05987952516682	0.948462559747279	0.995500794608896	0.976972558790231	0.889146162600308	1.00549289682255
64	"1:11269366-11269518"	"MTOR"	1.06309384048036	0.94920516507413	1.14468987704252	1.10906100728124	1.0890465074013	1.08538536980264	1.08164395326165	1.09306122084872	1.22329878030293	1.31659142802896	1.19749816056473	1.25948469088913	1.26741925802396	1.15116189013939	1.22811589183207	1.18951343056423	1.21943964553764	1.18035352094656	1.1917223973282	1.14753113673746	1.15924101875214	1.16354911333119
